source_url,source_type,collected_at,company,role_title,role_category,location,employment_type,raw_text,responsibilities_text,requirements_text,source_quality,collector_notes
https://www.zhipin.com/job_detail/f3ccb4e0c177af630nB709y5GFZW.html?lid=2GRw8Iq34fO.search.3&securityId=fmCUpDvgPGhM2-M1wYFgHis0yt8GGfgJdZLgy0Y7S6Yve3uiRdmqr6sU7OD4VUmrErNuyAVlYJFMU82JQcHDCsUm7cJHVBlWEe-DwNWw-SZefvLqxe4zzQb0XNgNp4QYwOoxYNrvnyWgCD6aG8eJk7bqEuC7ILEkB3TBWzbuQtUBNIVTExTfAndjec7QvxDyep64YORXKCz8dyyJx9s9p1F6utLunQWx8awZLHbobA0XUCRpbMcdz4xRKUhfZDhSTfgLhR4r2YbLqnh7OQbqxP2De2XJGgjd89etRfkGA3cTTw7RZ2xZF6hM1gc9LT1eVdc~,recruiting_platform,2026-06-04,Shopee,【实习】产品经理-AI方向电商用户产品-BJ,product_management,北京,internship,"职位描述
1、负责Shopee电商平台的搜索推荐场景在AI方向的探索和应用，包括产品框架、功能设计和用户使用路径体验优化。
2、深⼊了解⽤户，通过⽤户反馈、数据表现洞察其行为，结合AI的能力在Shopee电商平台中不断探索的需求和应⽤，并设计产品解决方案，提升用户体验。
3、能够和外部团队高效对接，清晰了解对方的诉求，并共创产品方案，根据自身团队的资源合理评估优先级予以及时反馈和落地。
4、与开发人员、UI设计师、产品运营、本地运营/市场/BD团队等部门合作，确保提议计划的成功实施，通过数据分析验证产品的有效性，持续迭代和改进产品。
5、保持对市场上同类产品的关注，完成必要的竞品分析并总结提炼关键点，探索在shopee的应用。
​
职位要求
1、 26届毕业全日制大学在校生，熟悉电商产品，对海外互联网产品有一定的认识和了解，有电商产品、用户侧产品方向的相关实习经验者优先。
2、有AI 相关应用方向的实习经验优先。
3、优秀的逻辑思考能力、数据归纳分析能力，思维活跃有想法。
4、跨团队协作能力强，具备优秀的沟通表达能力，有责任心，抗压力强。
5、工作中日常用到英语，需要具备良好的英语听说读写能力，有海外学习经历者优先考虑。
6、每周能到岗4天及以上，最短实习周期3个月。
金子睿在线
Shopee·HR","职位描述
1、负责Shopee电商平台的搜索推荐场景在AI方向的探索和应用，包括产品框架、功能设计和用户使用路径体验优化。
2、深⼊了解⽤户，通过⽤户反馈、数据表现洞察其行为，结合AI的能力在Shopee电商平台中不断探索的需求和应⽤，并设计产品解决方案，提升用户体验。
3、能够和外部团队高效对接，清晰了解对方的诉求，并共创产品方案，根据自身团队的资源合理评估优先级予以及时反馈和落地。
4、与开发人员、UI设计师、产品运营、本地运营/市场/BD团队等部门合作，确保提议计划的成功实施，通过数据分析验证产品的有效性，持续迭代和改进产品。
5、保持对市场上同类产品的关注，完成必要的竞品分析并总结提炼关键点，探索在shopee的应用。
​","职位要求
1、 26届毕业全日制大学在校生，熟悉电商产品，对海外互联网产品有一定的认识和了解，有电商产品、用户侧产品方向的相关实习经验者优先。
2、有AI 相关应用方向的实习经验优先。
3、优秀的逻辑思考能力、数据归纳分析能力，思维活跃有想法。
4、跨团队协作能力强，具备优秀的沟通表达能力，有责任心，抗压力强。
5、工作中日常用到英语，需要具备良好的英语听说读写能力，有海外学习经历者优先考虑。
6、每周能到岗4天及以上，最短实习周期3个月。
金子睿在线
Shopee·HR",medium,BOSS详情页抓取；subdirection=c_user_product; keyword=用户产品实习生; salary=290-300元/天; 后续需人工复核岗位仍在招聘及职责/要求切分。
https://www.zhipin.com/job_detail/48ecfc1ee2b277a50nB_29S6FldS.html?lid=2LD0Ft3d0WW.search.9&securityId=REgZVGX4Y25MQ-G1OUIp-1kzdg7qqirXWvljVlaonI2M62KYe3DX3AL2GT84libwodlMZVVmKs0PGBC6teP791pY38AUWex-zS8hcjNrgvQip-W6KJpH_Ei0CuDQaX8a9rbHHdgrKRsACasSc0I_YjDQRG56GFtEEKwmMJzsynTKvsKZGNUQJxhv0YwS6_ZR_nhoc7umCI81FL0CexCbzij_pB8GBRb2RNehcr3VxaEAIjd_JGg5tcJrONh3zT2TzLjWSfgplf7AXvpyvme3O3oNycdF9PwaNGqpZmjkmAA9Ww~~,recruiting_platform,2026-06-04,作业帮,AI产品经理实习生,product_management,北京,internship,"职位描述
团队招贤令：加入我们，一起重新定义学习​​
如果你相信，学习可以是一场充满好奇的探索，而不只是任务的完成；如果你渴望⽤AI技术真正点燃3-12岁孩⼦的潜能，⽽不仅是交付一个功能。那么，作业帮智能学习业务团队，正是你寻找的舞台。
我们正在寻找一位对⼤模型底座有深刻理解，且具备强动手能力的 AI 产品实习生。你将在导师的带领下，完整负责一个AI应用模块或创新项目，直接参与从 Prompt 工程到前端应用的建设，真正实践AI落地全流程，这将是你简历上亮眼的一段经历。
【工作内容】
1. 高频原型孵化：运用 Vibe Coding独立产出高质量 HTML 原型或 Web 应用，快速验证产品设想。
2. 大模型能力对齐：深度参与模型选型与评测，针对应用场景进行 Prompt Engineering 系统化调优及 Agent建设。
3. 产品全链路参与：协同工程团队，将复杂的业务逻辑转化为可落地的技术方案，跟踪从需求调研到交付上线的全生命周期。
4. 前沿技术洞察：持续拆解国内外大模型的新特性，并将其转化为教育产品的创新增长点。
【职位要求】
1. 2028届在校生，本科及以上学历在读，计算机科学、软件工程、人工智能等相关专业优先；每周到岗至少4天，连续实习3个月以上。
2. 专业能力：计算机、软件工程或数学等相关专业优先。具备编程基础，能够熟练阅读并修改代码，习惯于“AI 辅助编程”模式的优先。
3. 大模型实战派：深度理解 LLM 原理，对 Agent 架构（如 ReAct, Multi-Agent）有实操经验；有大厂、知名 AI 项目或开源社区经验者优先。
4. Prompt 工程：精通复杂提示词编写，能够独立通过逻辑编排解决模型幻觉与输出稳定性问题。
5. 协作与自驱：具备项目推进能力，能在快节奏环境下通过技术手段解决业务问题。
【加分项】
1. 作品集：在 GitHub等社区有独立部署的 AI 相关项目（请附在简历中）；或线上演示过往作品。
2. 大厂经历：在主流互联网公司有 AI 产品或算法实习经历，熟悉工业级 Agent 的生产链路。
3. 全栈潜质：熟悉 Python、Html等前后端手段，能独立处理简单的 API 调用与后端对接。
吴永仪3日内活跃
作业帮·招聘者","职位描述
团队招贤令：加入我们，一起重新定义学习​​
如果你相信，学习可以是一场充满好奇的探索，而不只是任务的完成；如果你渴望⽤AI技术真正点燃3-12岁孩⼦的潜能，⽽不仅是交付一个功能。那么，作业帮智能学习业务团队，正是你寻找的舞台。
我们正在寻找一位对⼤模型底座有深刻理解，且具备强动手能力的 AI 产品实习生。你将在导师的带领下，完整负责一个AI应用模块或创新项目，直接参与从 Prompt 工程到前端应用的建设，真正实践AI落地全流程，这将是你简历上亮眼的一段经历。
【工作内容】
1. 高频原型孵化：运用 Vibe Coding独立产出高质量 HTML 原型或 Web 应用，快速验证产品设想。
2. 大模型能力对齐：深度参与模型选型与评测，针对应用场景进行 Prompt Engineering 系统化调优及 Agent建设。
3. 产品全链路参与：协同工程团队，将复杂的业务逻辑转化为可落地的技术方案，跟踪从需求调研到交付上线的全生命周期。
4. 前沿技术洞察：持续拆解国内外大模型的新特性，并将其转化为教育产品的创新增长点。
【","职位要求】
1. 2028届在校生，本科及以上学历在读，计算机科学、软件工程、人工智能等相关专业优先；每周到岗至少4天，连续实习3个月以上。
2. 专业能力：计算机、软件工程或数学等相关专业优先。具备编程基础，能够熟练阅读并修改代码，习惯于“AI 辅助编程”模式的优先。
3. 大模型实战派：深度理解 LLM 原理，对 Agent 架构（如 ReAct, Multi-Agent）有实操经验；有大厂、知名 AI 项目或开源社区经验者优先。
4. Prompt 工程：精通复杂提示词编写，能够独立通过逻辑编排解决模型幻觉与输出稳定性问题。
5. 协作与自驱：具备项目推进能力，能在快节奏环境下通过技术手段解决业务问题。
【加分项】
1. 作品集：在 GitHub等社区有独立部署的 AI 相关项目（请附在简历中）；或线上演示过往作品。
2. 大厂经历：在主流互联网公司有 AI 产品或算法实习经历，熟悉工业级 Agent 的生产链路。
3. 全栈潜质：熟悉 Python、Html等前后端手段，能独立处理简单的 API 调用与后端对接。
吴永仪3日内活跃
作业帮·招聘者",medium,BOSS详情页抓取；subdirection=ai_product; keyword=AI产品经理实习生; salary=200-300元/天; 后续需人工复核岗位仍在招聘及职责/要求切分。
https://www.zhipin.com/job_detail/69f8b6f81726c9e00nZ83Nq0GVtZ.html?lid=2GTm5hNLJI7.search.5&securityId=jD70FheHKFECT-Q1nGEuKvpd6pRvP1YBfVYP4dRsVmfPR2NySu7VwZXKauajxo1JjPhxWH2u8UCzSN5NdzKLIfH82iyYDOinMsVgmpn4Co3ZLQhWgI450MiwKux7aY6cqQq39-oRXAGBfKQkuyEZ2qM7pt10ltNG5w3q9MazGVBl00ivOq3v-7ZI8s5_2NcUaOkQgDwjuuR111am04pp5Rk89bPFE14IfZueefEkOkYFxl-Rgs4AbhGsn4MWPEECa1FdkezFdnGFr-8k2IUjRJGg4F_bfUEcZRASZ99z,recruiting_platform,2026-06-04,快手,B端产品实习生（可灵AI专项）,product_management,北京,internship,"职位描述
1、需求挖掘与分析：协助进行内部用户（销售、运营）及外部客户的访谈、调研，整理与分析业务需求；
2、产品设计与迭代：参与功能模块的产品规划，使用Axure、Figma等工具输出产品原型、撰写清晰的产品需求⽂档；
3、全流程项⽬跟进：协助跟进功能从设计、开发、测试到上线的全过程，参与评审会，推动项⽬按计划落地；
4、数据与反馈梳理：收集并分析产品使用数据与用户反馈，为产品优化提供依据；
5、跨部门协作沟通：与研发、设计、运营、销售及财务部门紧密协作，确保信息对齐与项⽬顺利推进。
任职要求
1、学历背景：本科及以上在校生，专业不限（计算机、信息管理、商业分析等相关专业优先）；
2、核心思维：具备出色的逻辑思维、结构化分析能力和同理心，能够理解复杂业务流程；
3、沟通与执行力：优秀的书面和口头沟通能力，积极主动，有强烈的责任心和团队合作精神；
4、技能基础：熟练使用Office办公套件，能快速学习Axure、Figma、XMind等产品设计与管理工具；
5、时间保证：每周能保证至少4天全勤实习，并可持续3个月以上。
加分项（非必需）：
1、对SaaS、CRM、企业服务或AI商业化领域有浓厚兴趣和初步认知；
2、有过产品实习经历，或在校内主导/深度参与过项目，并有清晰的角色贡献；
3、对海外产品有浓厚的兴趣或相关实习经验。
王女士刚刚活跃
快手·招聘HR","职位描述
1、需求挖掘与分析：协助进行内部用户（销售、运营）及外部客户的访谈、调研，整理与分析业务需求；
2、产品设计与迭代：参与功能模块的产品规划，使用Axure、Figma等工具输出产品原型、撰写清晰的产品需求⽂档；
3、全流程项⽬跟进：协助跟进功能从设计、开发、测试到上线的全过程，参与评审会，推动项⽬按计划落地；
4、数据与反馈梳理：收集并分析产品使用数据与用户反馈，为产品优化提供依据；
5、跨部门协作沟通：与研发、设计、运营、销售及财务部门紧密协作，确保信息对齐与项⽬顺利推进","任职要求
1、学历背景：本科及以上在校生，专业不限（计算机、信息管理、商业分析等相关专业优先）；
2、核心思维：具备出色的逻辑思维、结构化分析能力和同理心，能够理解复杂业务流程；
3、沟通与执行力：优秀的书面和口头沟通能力，积极主动，有强烈的责任心和团队合作精神；
4、技能基础：熟练使用Office办公套件，能快速学习Axure、Figma、XMind等产品设计与管理工具；
5、时间保证：每周能保证至少4天全勤实习，并可持续3个月以上。
加分项（非必需）：
1、对SaaS、CRM、企业服务或AI商业化领域有浓厚兴趣和初步认知；
2、有过产品实习经历，或在校内主导/深度参与过项目，并有清晰的角色贡献；
3、对海外产品有浓厚的兴趣或相关实习经验。
王女士刚刚活跃
快手·招聘HR",medium,BOSS详情页抓取；subdirection=b_saas_product; keyword=B端产品实习生; salary=220-250元/天; 后续需人工复核岗位仍在招聘及职责/要求切分。
https://www.zhipin.com/job_detail/7102b1e1c4fb9fac0nR40tW-GVVS.html?lid=2GRw8Iq34fO.search.11&securityId=KiWoxqxlxW4Bt-F1HLInZ3Wh-rqHBF2JLeHhXz5RzoXMx2OVkQWIXqJz7o__10KF1NNTOHYcVZm6SGwnrNHNUXFhNO-Gl8dhkVOMeUy0UWfcmCkGmqyK5zrCgJc7peO0OSW628h_TkoRJFwN-eJX2VQ7xk0nJq17V3c5g82aG4BB5RklXLQzKBNP487Vfx_2KpJjsTjjI8fBhkGSYmmwo89nFjr1gJ4NZZWOWYH-2iwmkWOyC2Zjuf56qbhl6SDFk7QVHYeyknr0DqY7h_g_-UQzAC48VflGRSLACkpM3nA~,recruiting_platform,2026-06-04,虾皮,【校招转正实习】AI方向电商用户产品-BJ,product_management,北京,internship,"职位描述
1、负责Shopee电商平台的用户端场景在AI方向的探索和应用。方向侧重于C端，理解AI在电商场景的应用，和设计/研发/策略产品协作，包括产品框架、用户链路功能设计，为用户体验负责
2、深入了解用户，通过用户反馈、数据表现洞察其行为，结合AI的能力在Shopee电商平台中不断探索的需求和应用，并设计产品解决方案，提升用户体验。
3、能够和外部团队高效对接，清晰了解对方的诉求，并共创产品方案，根据自身团队的资源合理评估优先级予以及时反馈和落地。
4、与开发人员、UI设计师、产品运营、本地运营/市场/BD团队等部门合作，确保提议计划的成功实施，通过数据分析验证产品的有效性，持续迭代和改进产品。
5、保持对市场上同类产品的关注，完成必要的竞品分析并总结提炼关键点，探索在shopee的应用。
​
职位要求
1、 26届毕业全日制大学在校生，熟悉电商产品，对海外互联网产品有一定的认识和了解，有电商产品、用户侧产品方向的相关实习经验者优先。
2、有AI 相关应用方向的实习经验优先。
3、优秀的逻辑思考能力、数据归纳分析能力，思维活跃有想法。
4、跨团队协作能力强，具备优秀的沟通表达能力，有责任心，抗压力强。
5、工作中日常用到英语，需要具备良好的英语听说读写能力，有海外学习经历者优先考虑。
6、每周能到岗4天及以上，最短实习周期3个月。
葛女士5月内活跃
虾皮·招聘者","职位描述
1、负责Shopee电商平台的用户端场景在AI方向的探索和应用。方向侧重于C端，理解AI在电商场景的应用，和设计/研发/策略产品协作，包括产品框架、用户链路功能设计，为用户体验负责
2、深入了解用户，通过用户反馈、数据表现洞察其行为，结合AI的能力在Shopee电商平台中不断探索的需求和应用，并设计产品解决方案，提升用户体验。
3、能够和外部团队高效对接，清晰了解对方的诉求，并共创产品方案，根据自身团队的资源合理评估优先级予以及时反馈和落地。
4、与开发人员、UI设计师、产品运营、本地运营/市场/BD团队等部门合作，确保提议计划的成功实施，通过数据分析验证产品的有效性，持续迭代和改进产品。
5、保持对市场上同类产品的关注，完成必要的竞品分析并总结提炼关键点，探索在shopee的应用。
​","职位要求
1、 26届毕业全日制大学在校生，熟悉电商产品，对海外互联网产品有一定的认识和了解，有电商产品、用户侧产品方向的相关实习经验者优先。
2、有AI 相关应用方向的实习经验优先。
3、优秀的逻辑思考能力、数据归纳分析能力，思维活跃有想法。
4、跨团队协作能力强，具备优秀的沟通表达能力，有责任心，抗压力强。
5、工作中日常用到英语，需要具备良好的英语听说读写能力，有海外学习经历者优先考虑。
6、每周能到岗4天及以上，最短实习周期3个月。
葛女士5月内活跃
虾皮·招聘者",medium,BOSS详情页抓取；subdirection=c_user_product; keyword=用户产品实习生; salary=150-300元/天; 后续需人工复核岗位仍在招聘及职责/要求切分。
https://www.zhipin.com/job_detail/d3104747307951b11XZ62tS8GFtS.html?lid=2L7WNMbbAwt.search.10&securityId=REgg1UZf4kvKN-B12KIkUJBFd9fReDcWDORQSYmji84AsTwdQILtWeDW0gtEXY4eU4GAEV8ho_x33PDrPkQpdDIvTC9BpLjyAGtN_PjSHpQOTfawP3b6iUrObldnFfVLqipJJy_YN3c268jU5VaIEVBQWt573qWZPMOM26JG0ftoOOVkta5XRaE2SyDR0BLdONT7eHvrlLhZXNDieZ5TYLt1yaPuJPvlQvp4E8G_s4QqlkbjuX-JgerJAdR20X0VUdZQF-lSj5hDzFOK2ecmIH8dNPUSNPOy8ksPS_15PKOXwjpBKzgQ8bbgvWZrJFY7Z2HX,recruiting_platform,2026-06-04,NIO蔚来,AI平台-产品经理实习生,product_management,北京,internship,"职位描述
1. 负责自动驾驶云平台部分功能、模块、流程、交互等的产品设计工作，并与团队内部研发、算法、项目、QA等职能完成很好的沟通协作；
2. 负责配合mentor完成自动驾驶云平台框架设计并在此过程中快速学习；
3. 不断进行方案设计、项目落地、效果评估、策略迭代的PDCA循环，对产品进行持续优化。
4. 整合各方资源，与自动驾驶算法、硬件、QA、项目等团队进行沟通合作，推动项目快速落地和迭代。
职位要求
1. 大学本科及以上学历，能够全职实习者优先，计算机、通信、电子、人工智能专业优先；
2. 精通Excel、PPT、Axure、Sketch等办公软件；
3. 具有较强的书面表达能力和口头沟通能力；
4. 工作认真负责，思维缜密，探索能力强，喜欢研究和分解问题，找到关键点；
5. 具备一定的数据敏感度；
加分项
1. 熟悉自动驾驶、人工智能、车联网等优先；
2. 熟悉AD云、车联网、自动驾驶数据闭环优先；
3. 有机器学习中台、研发工具、中台产品相关经验优先；
李先生刚刚活跃
NIO蔚来·招聘者","职位描述
1. 负责自动驾驶云平台部分功能、模块、流程、交互等的产品设计工作，并与团队内部研发、算法、项目、QA等职能完成很好的沟通协作；
2. 负责配合mentor完成自动驾驶云平台框架设计并在此过程中快速学习；
3. 不断进行方案设计、项目落地、效果评估、策略迭代的PDCA循环，对产品进行持续优化。
4. 整合各方资源，与自动驾驶算法、硬件、QA、项目等团队进行沟通合作，推动项目快速落地和迭代","职位要求
1. 大学本科及以上学历，能够全职实习者优先，计算机、通信、电子、人工智能专业优先；
2. 精通Excel、PPT、Axure、Sketch等办公软件；
3. 具有较强的书面表达能力和口头沟通能力；
4. 工作认真负责，思维缜密，探索能力强，喜欢研究和分解问题，找到关键点；
5. 具备一定的数据敏感度；
加分项
1. 熟悉自动驾驶、人工智能、车联网等优先；
2. 熟悉AD云、车联网、自动驾驶数据闭环优先；
3. 有机器学习中台、研发工具、中台产品相关经验优先；
李先生刚刚活跃
NIO蔚来·招聘者",medium,BOSS详情页抓取；subdirection=platform_middle_product; keyword=平台产品实习生; salary=200-300元/天; 后续需人工复核岗位仍在招聘及职责/要求切分。
https://www.zhipin.com/job_detail/e4920a93fd9bab7f1HN829i7GVpR.html?lid=3gyTJfaWNuq.search.13&securityId=SOFtOCnBkLDvC-H10dpxDtxuKDacRFNAJliD8wOIyxRm6fCAU-M2O-hmmuShC6V9pDJeUwkFVnUQvJq08gtTs-y3GzlpTwvwodcomV94aOt7y-C8In9569_86F1IFQQZW_6oOfla4kkJFRnJDf06SfphA7Xz4j0kfwCaMHzlVGqUVdfI9yBQB1gUWa_juAAH1_DCZAWB8QnSTtW6VblTF5UBd4acMHgZUERpA4DtW3NOMyDqwgEMatTwVNQMQzVPt3YUsAv_RXq9M-mHTyLN_pMj3Yo85V0j8N1mYta5,recruiting_platform,2026-06-05,今日头条,【实习】字节跳动大模型平台产品经理实习生,product_management,北京,internship,"职位描述：1、负责字节跳动大模型平台的相关产品设计，能够很好的完成产品原型、交互设计及撰写高质量需求文档；2、负责在项目进行中协调/推动研发团队按时完成产品开发、验收产品功并实现高质量上线；3、参与大模型平台的用户调研（策略研发、策略产品等）、数据反馈、数据分析，通过数据指标驱动产品改进和优化，对大模型落地和应用有思考并有所创新，持续提升产品易用性。
职位要求：1、2026年及以后毕业，本科或硕士在读，计算机及其交叉学科专业优先。2、较强的自我学习能力，有一定的问题分析和解决能力；3、良好的自我驱动力，对平台产品有热情、有好奇心；4、具有AI相关产品或技术背景者优先，对大模型感兴趣，深度体验大模型且有自己思考的优先；5、每周出勤至少4天，至少5个月实习期。
陈宏半年前活跃
今日头条·搜索中台产品",职位描述：1、负责字节跳动大模型平台的相关产品设计，能够很好的完成产品原型、交互设计及撰写高质量需求文档；2、负责在项目进行中协调/推动研发团队按时完成产品开发、验收产品功并实现高质量上线；3、参与大模型平台的用户调研（策略研发、策略产品等）、数据反馈、数据分析，通过数据指标驱动产品改进和优化，对大模型落地和应用有思考并有所创新，持续提升产品易用性,"职位要求：1、2026年及以后毕业，本科或硕士在读，计算机及其交叉学科专业优先。2、较强的自我学习能力，有一定的问题分析和解决能力；3、良好的自我驱动力，对平台产品有热情、有好奇心；4、具有AI相关产品或技术背景者优先，对大模型感兴趣，深度体验大模型且有自己思考的优先；5、每周出勤至少4天，至少5个月实习期。
陈宏半年前活跃
今日头条·搜索中台产品",medium,BOSS详情页抓取；subdirection=platform_operations; keyword=平台运营实习生; salary=200-300元/天; 后续需人工复核岗位仍在招聘及职责/要求切分。
https://www.zhipin.com/job_detail/1324727b7c69f3e00nd409y-ElRQ.html?lid=2LBUTucN2DQ.search.11&securityId=WWMOYOCygRgsy-N1MLm3NTwTUhcAEPFn7oJ4Rh8ZACehaLr4Jnpnw74doACYGTVBIuX1qJWwlXFY-iMJ4aRxZlvVNkqCOM038dL-4gHN_Ryw1O0Kg4-92pAfKJqVHGz_HfJYV7BEsbUa_FpvTfoiCshFw2OBO0AySzy5Sreh-KWnuQ3ouV-cvH1RYf8tVVgSsGqiSqDTcqUat_c1CEx8xv_MI1SdDwgFRsUw2YNYaIeGiffFk8WDOhY4HjHdNSdTs954dbpZC-Mc_fRs91FhFUrX-rMlLSPi35PpnJcJt9uzSZbTLdhkT0xAJycKqB80lXB7eGs~,recruiting_platform,2026-06-04,字节跳动,AI产品实习生,product_management,北京,internship,"岗位职责:
1. 参与AI产品的需求调研与功能设计，协助完成产品方案的输出与优化；
2. 协助搭建和迭代AI相关产品的基础能力，推动技术与业务场景的结合；
3. 支持产品需求的落地执行，协同技术、设计等团队推进项⽬进度；
4. 跟进产品上线后的反馈与数据表现，参与复盘并提出优化建议；
5. 关注AI领域发展趋势，协助探索新技术在产品中的应⽤场景。
任职要求：
1. 对⼈工智能技术有基本了解，具备较强的学习能力和探索精神；
2. 具备良好的沟通能⼒和团队协作意识，能高效推进跨团队协作；
3. 逻辑清晰，具备一定的需求分析和问题拆解能力；
4. 熟练使用产品设计相关工具，如Axure、XMind、文档撰写工具等；
5. 有参与过AI相关项目者优先。
刘壮在线
字节跳动·招聘者","岗位职责:
1. 参与AI产品的需求调研与功能设计，协助完成产品方案的输出与优化；
2. 协助搭建和迭代AI相关产品的基础能力，推动技术与业务场景的结合；
3. 支持产品需求的落地执行，协同技术、设计等团队推进项⽬进度；
4. 跟进产品上线后的反馈与数据表现，参与复盘并提出优化建议；
5. 关注AI领域发展趋势，协助探索新技术在产品中的应⽤场景","任职要求：
1. 对⼈工智能技术有基本了解，具备较强的学习能力和探索精神；
2. 具备良好的沟通能⼒和团队协作意识，能高效推进跨团队协作；
3. 逻辑清晰，具备一定的需求分析和问题拆解能力；
4. 熟练使用产品设计相关工具，如Axure、XMind、文档撰写工具等；
5. 有参与过AI相关项目者优先。
刘壮在线
字节跳动·招聘者",medium,BOSS详情页抓取；subdirection=ecommerce_supply_product; keyword=供应链产品实习生; salary=300-500元/天; 后续需人工复核岗位仍在招聘及职责/要求切分。
https://www.zhipin.com/job_detail/fa334f9d751e03690nV93tu-ElZT.html?lid=2LeoA1xUIKM.search.6&securityId=F35mNSxUxn5bD-K1K9rS-KQNAOXdyVaHh_YeOs1rR8QOOM5ehhVQxvZ78aMdUPiPY2jUdTfeZPG-NWrsCum1IMkAYwGzx-pNeZo03ay-2IqujitJlAIsdeb0DikB24aIjsxcqohF7gXdBqgpjjEv83T8fOS_nw2HEeZ3va6MqzBmaCVxJoH1gdu9ulsGZEU9mm7dEvdc3CFKSjpENo3XymS9zbmmT0kzsWywSeRLk1qQn4AwcTd3dtewfN_McQcAFaeNfCAxGTX_T81LdvchZevRO6q9Vhz4au7pIl-TYM2CwfU~,recruiting_platform,2026-06-04,小红书,AI搜索产品经理实习生,product_management,北京,internship,"工作职责：
1、参与小红书PC端搜索的产品体验优化
2、深入洞察用户需求，结合数据分析、⽤户调研，推动产品功能持续升级
3、定期跟踪竞品动态，独⽴输出竞品分析及优化建议
4、主动提出创新想法，关注社区互动氛围，善于发现产品体验的细节和机会点
5、与算法、研发等团队紧密协作，⾼效推动产品落地和体验提升 任职资格：
1、深度小红书用户，关注社区互动，有丰富的社区参与体验
2、性格善良、积极主动、乐于沟通，有强烈的团队协作意识
3、具备较强的⽤户同理心，能够从用户视角发现和思考问题
4、逻辑清晰，善于总结与表达，有策略产品经验、具备优秀的数据分析能力
5、自我驱动，有强烈的责任心和良好的抗压能力，具备团队协作意识
张先生2月内活跃
小红书·HRBP助理","工作职责：
1、参与小红书PC端搜索的产品体验优化
2、深入洞察用户需求，结合数据分析、⽤户调研，推动产品功能持续升级
3、定期跟踪竞品动态，独⽴输出竞品分析及优化建议
4、主动提出创新想法，关注社区互动氛围，善于发现产品体验的细节和机会点
5、与算法、研发等团队紧密协作，⾼效推动产品落地和体验提升","任职资格：
1、深度小红书用户，关注社区互动，有丰富的社区参与体验
2、性格善良、积极主动、乐于沟通，有强烈的团队协作意识
3、具备较强的⽤户同理心，能够从用户视角发现和思考问题
4、逻辑清晰，善于总结与表达，有策略产品经验、具备优秀的数据分析能力
5、自我驱动，有强烈的责任心和良好的抗压能力，具备团队协作意识
张先生2月内活跃
小红书·HRBP助理",medium,BOSS详情页抓取；subdirection=strategy_recommend_product; keyword=搜索推荐产品实习生; salary=250-300元/天; 后续需人工复核岗位仍在招聘及职责/要求切分。
https://www.zhipin.com/job_detail/4a9a39648a32bfed0nZ53NW6ElVW.html?lid=2LE4vQvXUin.search.14&securityId=Z8TgTRqTGr6cW-W1Ejl98HRYd5fEoSj2DzCYu9CWWpzs81waOVtBVvbfRViIUQCGPKdQUNOIcIPYCSp1QTgA3fSaLD5eg0bfxXS3elAQqGibGJHGHqt_FpaYYEZbnggIqblF7V4DD9SquiYcpJs-V73epWLhar8Ma-9q9JFiTbkutco9bVGAotvSdZN1mpvmtPxBXpHlSWkGqeWpBUZIAVSg-qMGL5LdommBGo3scLCAkHbrCl76lslpLb7WNP-O7JHag8fCcvWfzvYbv8ylXv12R8RlCQR49WP_x19aGhvVP_L0wSvZJl4qYjmpAqTOfunIQw~~,recruiting_platform,2026-06-04,快手,AI产品实习生,product_management,北京,internship,"职位描述
1、跟进国内外前沿生成式AI产品的最新动态，能够及时对AIGC视觉领域的产品和应用进行市场调研和趋势分析；
2、从产品应用角度参与 AIGC 创作能⼒设计，关注⽤户使⽤体验及反馈，发现并优化体验细节；
3、协助产出 AIGC 场景化应用的平台产品方案。
任职要求
1、本科及以上学历，有创作类 C 端产品实习经验优先；
2、对AI⾏业（AIGC图像、视频、LLM领域）的技术发展动态有认知；
3、有清晰的逻辑思维和表达能力，具备良好的团队协作精神，有创新精神，具有较强的责任心和执行力。
王女士刚刚活跃
快手·招聘HR","职位描述
1、跟进国内外前沿生成式AI产品的最新动态，能够及时对AIGC视觉领域的产品和应用进行市场调研和趋势分析；
2、从产品应用角度参与 AIGC 创作能⼒设计，关注⽤户使⽤体验及反馈，发现并优化体验细节；
3、协助产出 AIGC 场景化应用的平台产品方案","任职要求
1、本科及以上学历，有创作类 C 端产品实习经验优先；
2、对AI⾏业（AIGC图像、视频、LLM领域）的技术发展动态有认知；
3、有清晰的逻辑思维和表达能力，具备良好的团队协作精神，有创新精神，具有较强的责任心和执行力。
王女士刚刚活跃
快手·招聘HR",medium,BOSS详情页抓取；subdirection=ai_product; keyword=AI产品实习生; salary=220-250元/天; 后续需人工复核岗位仍在招聘及职责/要求切分。
